"game_number","game_date","season","team_id","team_abbr","team_name","game_id","player_id","shots_against_ev","goals_against_ev","xga_ev","xgf_ev","team_change","team_xg_pct_ev","gsax_ev","cumulative_gsax_ev","sv_pct_ev","cumulative_sv_pct_ev","cumulative_goals_against_ev"
130,"2022-04-29",2021,1,"NJD","New Jersey Devils",2021021301,8478406,32,4,2.11446368335657,2.09769792622885,0,32.8947149304884,-1.88553631664343,-20.9298812240275,0.875,0.914849118613684,285
131,"2022-10-13",2022,1,"NJD","New Jersey Devils",2022020012,8478406,17,3,1.3011023672105,2.56649681080304,0,55.7118175451528,-1.6988976327895,-22.628778856817,0.823529411764706,0.914387633769322,288
132,"2022-10-18",2022,1,"NJD","New Jersey Devils",2022020048,8478406,14,2,1.31060661483,3.34079903750997,0,71.8234290279397,-0.689393385170003,-23.318172241987,0.857142857142857,0.914150384843102,290
133,"2022-10-20",2022,1,"NJD","New Jersey Devils",2022020066,8478406,14,1,1.30848449582234,4.64690509042531,0,78.0285659422865,0.308484495822339,-23.0096877461646,0.928571428571429,0.914209905660377,291
134,"2022-10-22",2022,1,"NJD","New Jersey Devils",2022020075,8478406,20,1,1.81285908791084,2.08050181500522,0,53.4371682174894,0.812859087910843,-22.1968286582538,0.95,0.914419695193435,292
135,"2022-10-24",2022,1,"NJD","New Jersey Devils",2022020093,8478406,10,3,1.06176112528752,3.3926416371293,0,71.4401687157968,-1.93823887471248,-24.1350675329663,0.7,0.913793103448276,295
136,"2022-11-01",2022,1,"NJD","New Jersey Devils",2022020157,8478406,20,0,2.15358611621445,3.53437442242282,0,62.137815450977,2.15358611621445,-21.9814814167518,1,0.914294015107496,295
137,"2022-11-03",2022,1,"NJD","New Jersey Devils",2022020170,8478406,16,2,1.48835483986295,3.3559928965394,0,48.0524491223649,-0.511645160137054,-22.4931265768889,0.875,0.914112203585888,297
138,"2022-12-20",2022,1,"NJD","New Jersey Devils",2022020512,8478406,4,1,0.735622695099211,2.0430816399387,0,46.634231546353,-0.264377304900789,-22.7575038817897,0.75,0.913922588099365,298
139,"2022-12-21",2022,1,"NJD","New Jersey Devils",2022020518,8478406,31,1,3.27500111231317,3.80557925485981,0,53.7467136522205,2.27500111231317,-20.4825027694765,0.967741935483871,0.914400229029488,299
140,"2022-12-23",2022,1,"NJD","New Jersey Devils",2022020533,8478406,18,4,1.83140978836772,3.12924713911649,0,59.8723974604117,-2.16859021163229,-22.6510929811088,0.777777777777778,0.913699800626602,303
141,"2023-01-01",2022,1,"NJD","New Jersey Devils",2022020590,8478406,36,2,2.62459941935796,2.10351670859713,0,44.489531383547,0.624599419357962,-22.0264935617508,0.944444444444444,0.914011840992388,305
142,"2023-01-14",2022,1,"NJD","New Jersey Devils",2022020690,8478406,30,0,2.74113076132888,3.37122123094017,0,55.1542390753038,2.74113076132888,-19.285362800422,1,0.914733016494269,305
